Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-08-12,SBIN,EQ,428.05,430.0,430.45,425.0,427.6,427.15,427.18,16847144,719670078655000.0,172042,5848952,0.3472
2021-08-13,SBIN,EQ,427.15,427.6,432.25,425.0,430.75,431.2,428.35,20908992,895634821945000.1,212003,7550182,0.3611
2021-08-16,SBIN,EQ,431.2,430.0,434.0,424.0,424.2,424.85,427.58,17608693,752919270390000.0,191627,7042291,0.39990000000000003
2021-08-17,SBIN,EQ,424.85,424.85,425.85,415.25,420.95,421.5,420.55,22957877,965500839545000.1,258740,7034869,0.3064
2021-08-18,SBIN,EQ,421.5,422.15,424.35,418.0,418.9,419.7,421.3,17668574,744371791420000.0,265793,5045996,0.2856
2021-08-20,SBIN,EQ,419.7,415.0,417.35,405.15,406.0,406.7,411.06,25541790,1049926240729999.9,286336,9038684,0.3539
2021-08-23,SBIN,EQ,406.7,411.1,413.0,401.25,408.6,409.5,408.45,26559937,1084838426185000.0,229422,9962420,0.3751
2021-08-24,SBIN,EQ,409.5,409.5,418.75,408.2,417.05,417.6,415.09,19012313,789190652420000.0,233092,4487809,0.23600000000000002
2021-08-25,SBIN,EQ,417.6,419.0,421.3,414.3,416.15,416.25,417.37,16410980,684951130715000.0,170349,5024876,0.3062
2021-08-26,SBIN,EQ,416.25,414.5,415.8,410.0,410.35,410.75,412.61,15897679,655947349375000.0,153279,5637807,0.3546
2021-08-27,SBIN,EQ,410.75,410.35,414.35,407.5,411.5,412.45,411.43,15090541,620869659975000.0,162131,3886924,0.2576
2021-08-30,SBIN,EQ,412.45,414.4,423.3,413.5,422.9,422.7,419.59,20308691,852131262815000.0,161311,8549126,0.42100000000000004
2021-08-31,SBIN,EQ,422.7,423.85,427.0,418.7,425.6,426.05,423.86,26262421,1113171273700000.0,189725,11285270,0.42969999999999997
2021-09-01,SBIN,EQ,426.05,427.5,432.55,425.15,428.65,429.9,429.49,18776721,806441230675000.0,196144,5551117,0.2956
2021-09-02,SBIN,EQ,429.9,431.4,433.5,427.75,429.6,429.75,430.31,14372717,618475512285000.0,182837,3993454,0.2778
2021-09-03,SBIN,EQ,429.75,431.25,434.3,428.2,430.65,431.4,431.22,14233624,613780934835000.0,157635,4103799,0.2883
2021-09-06,SBIN,EQ,431.4,432.0,433.85,430.05,431.0,431.05,431.6,10694099,461561862614999.94,131557,4127180,0.3859
2021-09-07,SBIN,EQ,431.05,431.05,431.7,425.1,428.0,429.1,428.45,14928735,639623660845000.0,144265,5571033,0.37320000000000003
2021-09-08,SBIN,EQ,429.1,429.0,435.4,427.35,431.7,431.35,432.35,22817464,986512825954999.9,306026,9975593,0.4372
2021-09-09,SBIN,EQ,431.35,430.25,433.8,430.0,432.2,432.3,431.98,9662128,417380771290000.0,107886,3575944,0.3701
2021-09-13,SBIN,EQ,432.3,430.1,433.8,428.8,432.95,432.85,431.52,9567921,412878565645000.0,124293,3430248,0.35850000000000004
2021-09-14,SBIN,EQ,432.85,435.0,436.75,432.25,432.95,433.0,434.37,9981562,433566838845000.0,119218,4167481,0.4175
2021-09-15,SBIN,EQ,433.0,433.0,445.0,431.45,444.2,443.85,439.44,22181568,974755017800000.0,227051,8683362,0.3915
2021-09-16,SBIN,EQ,443.85,444.85,466.1,442.75,465.0,463.7,455.79,42637448,1943351148240000.2,389525,14981767,0.3514
2021-09-17,SBIN,EQ,463.7,468.0,471.9,450.35,453.25,454.1,459.32,41529478,1907545711255000.0,365811,14905679,0.3589
2021-09-20,SBIN,EQ,454.1,449.4,453.5,435.65,436.9,437.45,444.85,18376916,817490914345000.0,224634,5361436,0.2917
2021-09-21,SBIN,EQ,437.45,440.15,441.35,432.65,439.55,438.8,436.88,17279588,754907750620000.0,187042,5134035,0.29710000000000003
2021-09-22,SBIN,EQ,438.8,438.9,442.8,436.1,439.9,438.85,439.41,14321143,629286843520000.0,163766,5430263,0.37920000000000004
2021-09-23,SBIN,EQ,438.85,442.4,451.15,442.05,450.0,449.8,448.38,20516770,919921629270000.1,205927,8211883,0.40030000000000004
2021-09-24,SBIN,EQ,449.8,451.1,451.9,440.0,440.65,440.75,443.93,10731274,476397370900000.0,131592,2970394,0.2768
2021-09-27,SBIN,EQ,440.75,444.9,450.55,442.25,446.0,446.6,447.06,11746892,525157139070000.0,153034,3999470,0.34049999999999997
2021-09-28,SBIN,EQ,446.6,449.2,455.8,439.6,444.65,444.9,448.31,19241170,862603831815000.0,199169,5139742,0.2671
2021-09-29,SBIN,EQ,444.9,441.85,462.3,439.1,459.7,460.0,455.43,38635938,1759578181120000.0,276232,17529709,0.4537
2021-09-30,SBIN,EQ,460.0,459.95,464.9,451.4,453.0,453.0,456.78,26530369,1211842723450000.0,263399,9267354,0.3493
2021-10-01,SBIN,EQ,453.0,448.5,455.55,443.8,452.0,451.65,451.04,14777309,666510655620000.0,155872,4497093,0.3043
2021-10-04,SBIN,EQ,451.65,453.8,464.4,451.6,462.5,463.15,459.53,16246765,746581974915000.0,165717,6123342,0.3769
2021-10-05,SBIN,EQ,463.15,462.0,469.0,458.7,463.7,464.7,462.56,16487568,762653566860000.0,173621,6198603,0.376
2021-10-06,SBIN,EQ,464.7,465.0,471.0,453.65,456.85,457.2,462.34,19056690,881060927820000.1,212608,5674001,0.2977
2021-10-07,SBIN,EQ,457.2,462.1,464.0,457.1,458.8,457.9,460.4,9984651,459694503464999.94,125318,2461134,0.2465
2021-10-08,SBIN,EQ,457.9,461.9,464.0,454.25,460.05,458.0,458.23,16521128,757050602480000.0,203056,5292617,0.3204
2021-10-11,SBIN,EQ,458.0,460.0,474.95,458.65,470.0,469.25,467.63,20686981,967394145860000.0,216624,5870213,0.2838
2021-10-12,SBIN,EQ,469.25,470.0,484.4,468.1,483.0,483.0,477.21,33763609,1611247378315000.0,358816,10524930,0.31170000000000003
2021-10-13,SBIN,EQ,483.0,486.15,486.15,478.0,480.3,481.7,482.03,17638983,850256906460000.0,193982,6171965,0.34990000000000004
2021-10-14,SBIN,EQ,481.7,482.0,493.9,482.0,489.0,490.6,489.36,23431826,1146670042040000.0,285093,9203608,0.39280000000000004
2021-10-18,SBIN,EQ,490.6,494.0,501.0,491.7,496.95,497.95,496.52,20084248,997224813100000.0,242361,6957051,0.3464
2021-10-19,SBIN,EQ,497.95,500.35,504.2,483.25,488.7,488.2,496.47,20645100,1024960394075000.0,222035,6902634,0.3343
2021-10-20,SBIN,EQ,488.2,488.8,507.5,483.1,501.2,499.9,499.79,34080545,1703327363745000.0,330756,9918562,0.29100000000000004
2021-10-21,SBIN,EQ,499.9,504.9,506.5,491.75,504.45,502.95,500.34,20808243,1041125799150000.0,237992,5557708,0.2671
2021-10-22,SBIN,EQ,502.95,504.6,508.7,500.0,502.5,502.95,504.16,24080485,1214035694925000.0,226890,9118838,0.3787
2021-10-25,SBIN,EQ,502.95,506.5,515.45,497.85,507.1,506.5,508.7,35619415,1811942593015000.2,383621,14744285,0.4139
2021-10-26,SBIN,EQ,506.5,507.6,518.2,507.6,512.75,512.55,513.42,21107457,1083707901110000.0,233424,6845791,0.3243
2021-10-27,SBIN,EQ,512.55,513.7,526.85,512.75,518.0,519.15,521.13,29463032,1535399056730000.0,301253,10494169,0.35619999999999996
2021-10-28,SBIN,EQ,519.15,519.6,520.55,497.6,503.7,501.35,508.7,28140401,1431495750035000.0,260970,11285902,0.4011
2021-10-29,SBIN,EQ,501.35,501.5,512.65,488.4,504.0,502.15,502.7,31355893,1576255597195000.0,374125,10689375,0.34090000000000004
2021-11-01,SBIN,EQ,502.15,508.5,516.95,501.0,515.3,515.7,509.46,20679604,1053544017985000.0,232409,7903086,0.3822
2021-11-02,SBIN,EQ,515.7,514.8,525.0,512.05,522.0,521.7,519.23,26797820,1391428575445000.0,292700,8002712,0.2986
2021-11-03,SBIN,EQ,521.7,524.0,542.3,515.2,530.9,527.65,529.74,80775924,4278990638630000.5,664904,11296532,0.1399
2021-11-04,SBIN,EQ,527.65,531.5,535.9,528.05,530.8,530.45,532.2,9796046,521346058980000.0,154034,3458640,0.3531
2021-11-08,SBIN,EQ,530.45,534.45,534.45,516.45,523.6,523.25,524.29,36802110,1929492306355000.0,434185,13809608,0.37520000000000003
2021-11-09,SBIN,EQ,523.25,526.25,532.0,522.2,529.0,529.15,528.31,25451967,1344660328585000.0,263483,10868864,0.42700000000000005
2021-11-10,SBIN,EQ,529.15,525.55,528.5,521.5,523.7,524.4,524.92,15805538,829666043905000.0,233636,6661421,0.4215
2021-11-11,SBIN,EQ,524.4,522.85,522.85,507.1,509.9,509.6,513.93,23086898,1186494788635000.0,404691,8852924,0.3835
2021-11-12,SBIN,EQ,509.6,512.0,513.0,502.7,510.95,511.35,509.0,19836221,1009668524065000.0,259734,8187869,0.4128
2021-11-15,SBIN,EQ,511.35,512.4,515.9,505.5,507.4,506.55,509.14,13328183,678590098010000.0,186098,4698458,0.3525
2021-11-16,SBIN,EQ,506.55,507.4,507.4,493.5,494.25,495.1,499.96,19553216,977587978700000.0,292914,7277609,0.3722
2021-11-17,SBIN,EQ,495.1,493.85,505.4,491.0,497.6,498.15,500.32,20488483,1025083719129999.9,275972,6509080,0.3177
2021-11-18,SBIN,EQ,498.15,499.1,506.2,492.3,503.35,503.8,500.73,22471070,1125191223640000.0,276780,5423193,0.2413
2021-11-22,SBIN,EQ,503.8,506.0,506.0,477.5,487.0,486.4,489.05,28800269,1408476658735000.0,383770,10288095,0.3572
2021-11-23,SBIN,EQ,486.4,485.25,495.4,480.0,492.8,493.05,490.18,20000371,980375852229999.9,232054,5953569,0.2977
2021-11-24,SBIN,EQ,493.05,495.8,500.0,489.05,490.0,493.15,496.27,13963769,692979118060000.0,194560,4485951,0.32130000000000003
2021-11-25,SBIN,EQ,493.15,490.0,495.45,486.3,492.0,490.55,491.77,12894211,634092615595000.0,160207,3660492,0.2839
2021-11-26,SBIN,EQ,490.55,486.25,487.9,467.1,470.0,470.5,475.02,26305817,1249565902125000.0,379366,11254640,0.4278
2021-11-29,SBIN,EQ,470.5,470.0,477.75,454.3,466.2,465.1,467.79,22407465,1048194219590000.0,310952,5587894,0.2494
2021-11-30,SBIN,EQ,465.1,468.0,477.25,458.0,459.1,460.55,467.26,23026652,1075951205110000.0,283930,7607689,0.33039999999999997
2021-12-01,SBIN,EQ,460.55,464.45,477.25,464.0,475.9,475.3,470.57,17156956,807347443145000.0,192988,4405161,0.25680000000000003
2021-12-02,SBIN,EQ,475.3,474.5,478.15,470.95,477.6,477.0,474.72,12962679,615358348270000.0,189218,3824707,0.29510000000000003
2021-12-03,SBIN,EQ,477.0,475.75,481.5,470.05,471.95,473.15,475.9,16653993,792562841265000.0,198060,5089665,0.3056
2021-12-06,SBIN,EQ,473.15,473.15,477.0,463.8,464.95,465.3,470.81,14353300,675764221995000.0,187905,5142334,0.3583
2021-12-07,SBIN,EQ,465.3,469.2,479.7,469.2,476.85,476.7,475.06,13644942,648218941135000.0,179255,3479596,0.255
2021-12-08,SBIN,EQ,476.7,480.9,492.4,480.25,490.6,491.55,487.45,20397660,994286518629999.9,237922,7479972,0.3667
2021-12-09,SBIN,EQ,491.55,492.3,493.5,486.1,487.8,488.65,489.02,12560970,614256035610000.0,159836,3304118,0.263
2021-12-10,SBIN,EQ,488.65,488.5,495.95,484.4,494.8,494.7,489.64,13261408,649337528300000.0,148459,4228388,0.3188
2021-12-13,SBIN,EQ,494.7,497.75,500.45,486.35,488.5,487.8,493.46,14047645,693194761000000.0,207621,5508506,0.3921
2021-12-14,SBIN,EQ,487.8,486.0,490.35,481.8,488.25,488.55,486.65,11642447,566585032765000.0,152297,3010173,0.2586
2021-12-15,SBIN,EQ,488.55,490.0,491.0,483.5,484.35,484.8,487.35,8639835,421062813115000.0,127451,2759744,0.3194
2021-12-16,SBIN,EQ,484.8,488.35,490.55,478.25,482.0,481.15,482.82,11107781,536303050289999.94,138481,3605289,0.3246
2021-12-17,SBIN,EQ,481.15,480.05,481.4,466.5,468.3,467.8,471.1,12648603,595879455965000.0,182619,4161837,0.329
2021-12-20,SBIN,EQ,467.8,459.0,464.0,443.0,450.9,449.2,449.66,22336114,1004365328720000.1,401072,9198460,0.4118
2021-12-21,SBIN,EQ,449.2,457.05,458.25,444.5,447.3,446.0,452.06,16617447,751208995900000.0,276029,6591707,0.39670000000000005
2021-12-22,SBIN,EQ,446.0,450.0,457.3,449.0,456.15,455.85,453.67,13102553,594425512025000.0,170711,4026674,0.3073
2021-12-23,SBIN,EQ,455.85,461.0,465.0,457.75,460.7,461.8,461.46,14471377,667800489425000.0,196406,5413589,0.3741
2021-12-24,SBIN,EQ,461.8,462.6,463.6,452.2,457.25,456.95,456.35,13221159,603344423800000.0,139530,3808688,0.28809999999999997
2021-12-27,SBIN,EQ,456.95,453.7,460.5,450.55,459.4,458.05,456.62,8856482,404402309290000.0,133445,1179518,0.1332
2021-12-28,SBIN,EQ,458.05,461.2,462.9,459.05,460.55,461.2,461.1,8832210,407249214305000.0,111561,2870018,0.3249
2021-12-29,SBIN,EQ,461.2,461.0,462.15,451.4,453.2,454.4,457.66,11757303,538086911355000.0,148597,4989343,0.4244
2021-12-30,SBIN,EQ,454.4,452.75,454.9,448.5,453.05,451.7,451.71,28879190,1304509692905000.0,198099,14825094,0.5133
2021-12-31,SBIN,EQ,451.7,454.25,461.4,453.1,460.2,460.45,459.07,10005842,459337192195000.0,128788,3150588,0.3149
2022-01-03,SBIN,EQ,460.45,462.0,472.0,460.1,471.5,470.8,467.17,13124509,613138832175000.0,168001,4183151,0.31870000000000004
2022-01-04,SBIN,EQ,470.8,472.5,484.7,471.05,483.75,483.5,479.89,23296671,1117985262840000.0,246431,7667089,0.32909999999999995
2022-01-05,SBIN,EQ,483.5,481.9,495.0,479.15,491.7,492.4,489.5,24694169,1208791553595000.0,240463,8282621,0.3354
2022-01-06,SBIN,EQ,492.4,487.7,494.4,485.4,491.35,491.7,490.44,18190843,892151410079999.9,195393,5957550,0.3275
2022-01-07,SBIN,EQ,491.7,493.45,501.95,489.45,491.25,491.25,495.38,22746330,1126808585665000.0,254165,6908394,0.3037
2022-01-10,SBIN,EQ,491.25,493.35,504.95,492.5,504.75,503.65,499.62,15832274,791018027985000.0,178755,4821092,0.3045
2022-01-11,SBIN,EQ,503.65,503.0,507.8,499.25,505.75,505.95,504.2,16107950,812169600640000.0,214059,4937902,0.3066
2022-01-12,SBIN,EQ,505.95,509.9,513.5,508.5,509.95,510.25,511.05,14489616,740490304850000.0,178769,6119939,0.42240000000000005
2022-01-13,SBIN,EQ,510.25,510.0,512.85,507.0,511.5,511.35,510.36,10450974,533376255850000.0,160127,3008087,0.2878
2022-01-14,SBIN,EQ,511.35,509.0,510.35,505.15,507.75,508.35,507.82,8724574,443051891680000.0,151240,3423049,0.3923
2022-01-17,SBIN,EQ,508.35,508.0,518.9,507.55,514.2,514.0,515.37,17422211,897888444910000.0,230852,7648078,0.439
2022-01-18,SBIN,EQ,514.0,514.0,517.45,505.0,507.4,506.8,512.7,12592506,645619551955000.0,144399,3657202,0.2904
2022-01-19,SBIN,EQ,506.8,505.0,517.65,500.3,515.05,515.8,508.61,16079457,817824830340000.0,190208,3368811,0.2095
2022-01-20,SBIN,EQ,515.8,516.0,519.15,508.0,511.0,511.4,513.81,17724642,910705284240000.0,193420,6303752,0.3556
2022-01-21,SBIN,EQ,511.4,505.3,507.5,498.0,504.05,502.7,503.16,16947941,852753124725000.0,215520,6856629,0.4046
2022-01-24,SBIN,EQ,502.7,502.4,506.8,488.0,493.7,494.15,497.31,20233933,1006256091435000.0,255220,6303473,0.3307
2022-01-25,SBIN,EQ,494.15,490.0,517.5,489.0,513.35,514.65,507.46,21791739,1105838845270000.1,290929,6493271,0.298
2022-01-27,SBIN,EQ,514.65,503.55,530.85,503.2,529.0,528.95,520.47,35409230,1842950672690000.2,391838,13030691,0.368
2022-01-28,SBIN,EQ,528.95,534.0,536.4,521.4,523.3,523.45,529.78,24715250,1309359219165000.0,310048,8285505,0.33520000000000005
2022-01-31,SBIN,EQ,523.45,529.0,540.9,527.05,537.95,538.3,535.63,28674232,1535886548055000.0,315416,12500126,0.43590000000000007
2022-02-01,SBIN,EQ,538.3,543.95,543.95,520.0,532.6,532.3,533.59,32245356,1720565089020000.0,330437,9701888,0.3009
2022-02-02,SBIN,EQ,532.3,536.65,544.25,531.35,539.65,539.8,536.94,21661864,1163119109450000.0,222610,7685559,0.35479999999999995
2022-02-03,SBIN,EQ,539.8,537.15,544.7,537.15,540.0,540.1,540.99,22717677,1229001655035000.0,323435,10843133,0.4773
2022-02-04,SBIN,EQ,540.1,542.15,546.4,527.3,529.45,530.3,535.9,25332894,1357598847600000.0,325989,7851720,0.3099
2022-02-07,SBIN,EQ,530.3,531.9,549.0,525.25,533.9,533.25,538.29,52289545,2814696084485000.0,564783,14452562,0.27640000000000003
2022-02-08,SBIN,EQ,533.25,535.5,537.65,519.0,530.4,531.35,528.4,26567546,1403834893545000.0,305464,5243345,0.1974
2022-02-09,SBIN,EQ,531.35,534.95,536.5,527.75,536.3,535.25,532.72,14856155,791423290495000.0,191210,5270035,0.3547
2022-02-10,SBIN,EQ,535.25,537.1,543.95,534.4,540.3,540.55,540.35,18659370,1008256700245000.1,228387,6678600,0.3579
2022-02-11,SBIN,EQ,540.55,536.25,537.7,527.1,528.25,529.6,532.27,14607095,777492181425000.0,177760,5300325,0.3629
2022-02-14,SBIN,EQ,529.6,515.0,515.6,499.7,500.25,501.4,508.66,26153332,1330324721875000.0,364555,7939518,0.3036
2022-02-15,SBIN,EQ,501.4,502.0,526.85,497.1,524.0,524.8,510.42,23842951,1217000517025000.0,270915,4270297,0.1791
2022-02-16,SBIN,EQ,524.8,526.5,528.0,514.0,515.0,516.7,519.94,19773807,1028127742045000.1,223564,4403240,0.2227
2022-02-17,SBIN,EQ,516.7,520.0,520.0,511.15,511.6,512.95,515.23,16408356,845405642180000.0,183638,3775450,0.23010000000000003
2022-02-18,SBIN,EQ,512.95,510.1,520.9,510.1,515.0,515.3,515.84,15111223,779499104645000.0,167187,3302927,0.2186
2022-02-21,SBIN,EQ,515.3,511.55,517.5,504.65,511.5,511.85,511.82,16866932,863287713825000.0,186884,2866305,0.1699
2022-02-22,SBIN,EQ,511.85,500.9,505.3,495.5,497.9,498.4,500.1,27108772,1355709674005000.0,285946,10603657,0.3912
2022-02-23,SBIN,EQ,498.4,503.0,505.35,497.25,498.15,498.7,501.32,13899433,696805885815000.0,174252,3804564,0.2737
2022-02-24,SBIN,EQ,498.7,480.0,487.95,468.0,470.85,472.65,479.75,32356037,1552290857530000.0,430597,12979939,0.4012
2022-02-25,SBIN,EQ,472.65,480.0,491.9,479.3,483.75,482.95,485.29,21792287,1057568686904999.9,245306,5880588,0.2698
2022-02-28,SBIN,EQ,482.95,476.9,485.3,473.1,483.7,483.2,479.74,18069367,866863665729999.9,240076,5841695,0.3233
2022-03-02,SBIN,EQ,483.2,478.0,479.8,467.0,475.0,474.25,473.1,22003848,1040991677685000.0,319620,8155846,0.37070000000000003
2022-03-03,SBIN,EQ,474.25,480.0,483.4,464.6,466.65,467.4,470.45,20358590,957774716660000.0,255355,6883546,0.3381
2022-03-04,SBIN,EQ,467.4,460.3,470.9,457.65,462.45,461.95,464.01,20684268,959761619479999.9,271479,5928253,0.2866
2022-03-07,SBIN,EQ,461.95,447.5,453.95,433.45,441.15,440.3,439.85,33720472,1483204322630000.0,474609,15640955,0.46380000000000005
2022-03-08,SBIN,EQ,440.3,438.0,442.1,425.0,440.0,440.3,434.44,42510207,1846821794575000.0,431966,18240018,0.4291
2022-03-09,SBIN,EQ,440.3,442.0,454.3,438.55,452.3,451.7,445.45,32331325,1440208695940000.0,347913,12891220,0.3987
2022-03-10,SBIN,EQ,451.7,469.9,476.65,461.65,467.4,468.7,469.95,34553299,1623819801545000.0,328612,10431536,0.3019
2022-03-11,SBIN,EQ,468.7,466.4,474.8,462.0,470.85,470.35,470.21,22091309,1038762418745000.1,219456,6521011,0.2952
2022-03-14,SBIN,EQ,470.35,471.0,486.0,470.55,485.5,485.15,480.43,27750689,1333221613155000.0,275270,8940086,0.3222
2022-03-15,SBIN,EQ,485.15,489.0,490.5,480.65,485.0,485.85,485.62,27204899,1321121184675000.0,300344,9077046,0.3337
2022-03-16,SBIN,EQ,485.85,493.0,494.3,489.4,491.95,492.75,492.21,16211288,797929662565000.0,172261,6409633,0.3954
2022-03-17,SBIN,EQ,492.75,499.0,503.5,498.3,501.0,501.9,501.29,22947673,1150353327650000.0,221065,11450769,0.499
2022-03-21,SBIN,EQ,501.9,502.0,502.0,489.0,490.25,490.6,493.32,19064060,940473544425000.0,224101,7861269,0.41240000000000004
2022-03-22,SBIN,EQ,490.6,490.6,495.8,477.25,495.1,493.7,486.29,26157969,1272024644795000.0,264129,10188906,0.3895
2022-03-23,SBIN,EQ,493.7,498.5,502.4,489.2,489.95,490.65,495.13,15800195,782320641375000.0,168550,3730665,0.2361
2022-03-24,SBIN,EQ,490.65,485.0,494.8,483.5,486.9,487.1,489.44,18174877,889550738604999.9,191083,6309523,0.3472
2022-03-25,SBIN,EQ,487.1,491.75,493.3,486.6,491.8,490.7,490.04,11541196,565559713655000.0,145141,2318257,0.2009
2022-03-28,SBIN,EQ,490.7,490.95,498.6,481.95,497.75,497.5,491.67,16738684,822988860885000.0,201945,4551326,0.27190000000000003
